Date	Open	High	Low	Close	Volume	Dividends	Stock Splits
2025-06-16 00:00:00-04:00	174.57385966373928	176.78189154925582	174.49392932110277	176.61204528808594	27389200	0.0	0.0
2025-06-17 00:00:00-04:00	175.5429937823964	177.20151408744945	174.4239994778565	175.7927703857422	24973000	0.0	0.0
2025-06-18 00:00:00-04:00	175.85271405711507	176.4022256326498	173.04522747911062	173.16513061523438	28707500	0.0	0.0
2025-06-20 00:00:00-04:00	173.79455416726213	174.18420505107113	165.312150640077	166.4910888671875	75659900	0.0	0.0
2025-06-23 00:00:00-04:00	166.1214256591391	167.19046158134836	161.85523705575486	165.04238891601562	57671000	0.0	0.0
2025-06-24 00:00:00-04:00	166.77084680791774	168.06968824197463	165.98155942026995	166.62098693847656	40524300	0.0	0.0
2025-06-25 00:00:00-04:00	167.48021861146748	172.2059878377665	167.40028826627824	170.52748107910156	35479000	0.0	0.0
2025-06-26 00:00:00-04:00	172.275909497391	173.53479332021178	169.78814431449064	173.38491821289062	31796700	0.0	0.0
2025-06-27 00:00:00-04:00	173.3849216100962	178.52032800475203	171.57654142712704	178.37046813964844	108140200	0.0	0.0
2025-06-30 00:00:00-04:00	180.6184624108643	181.0680572633364	174.4240054836315	176.07252502441406	63378900	0.0	0.0
2025-07-01 00:00:00-04:00	175.5829598377131	175.9326379218849	173.37492804100808	175.682861328125	35904500	0.0	0.0
2025-07-02 00:00:00-04:00	175.38312608280393	178.70016656024188	174.91356011283625	178.48036193847656	29128900	0.0	0.0
2025-07-03 00:00:00-04:00	178.34048951535135	179.50944215502514	176.89178830781478	179.36956787109375	21689700	0.0	0.0
2025-07-07 00:00:00-04:00	178.89999490759814	179.13978593904164	175.52301029591823	176.63201904296875	34175600	0.0	0.0
2025-07-08 00:00:00-04:00	177.691079951528	177.7909814447806	172.6555751408571	174.20419311523438	40442500	0.0	0.0
2025-07-09 00:00:00-04:00	175.09340252603724	179.27966092294577	172.61562283881983	176.46217346191406	43025600	0.0	0.0
2025-07-10 00:00:00-04:00	175.47306122205768	178.27054693495992	174.22417822695712	177.46127319335938	29252400	0.0	0.0
2025-07-11 00:00:00-04:00	176.6320206592132	181.26787392679407	176.32230010231936	180.02899169921875	34282900	0.0	0.0
2025-07-14 00:00:00-04:00	180.84823929966979	183.5058659137902	179.5194259926096	181.3977508544922	32536600	0.0	0.0
2025-07-15 00:00:00-04:00	182.6466456022175	184.05538933948807	181.4377353487915	181.83737182617188	33448300	0.0	0.0
2025-07-16 00:00:00-04:00	183.07626629854497	184.1652886399438	181.86734081977315	182.80650329589844	33104200	0.0	0.0
2025-07-17 00:00:00-04:00	181.9772389358081	183.89552139280437	180.31871865434178	183.41595458984375	31992600	0.0	0.0
2025-07-18 00:00:00-04:00	185.2343153104504	186.25340807875182	183.54583834733725	184.89462280273438	34014500	0.0	0.0
2025-07-21 00:00:00-04:00	186.08356432217508	190.11994741222205	185.98364758555138	189.9301300048828	45803100	0.0	0.0
2025-07-22 00:00:00-04:00	191.328882294876	191.47874216205827	187.29249900550474	191.1690216064453	44660200	0.0	0.0
2025-07-23 00:00:00-04:00	191.32888225818212	192.35796066638142	189.01094801184496	190.0600128173828	58681900	0.0	0.0
2025-07-24 00:00:00-04:00	196.85393348830104	197.7731095502254	190.8293230940032	191.99827575683594	74881700	0.0	0.0
2025-07-25 00:00:00-04:00	191.80844534575607	194.1563515198352	191.08908750710862	193.0073699951172	39785900	0.0	0.0
2025-07-28 00:00:00-04:00	193.47694913334269	193.87660084223495	190.6694625759226	192.4079132080078	38139500	0.0	0.0
2025-07-29 00:00:00-04:00	192.2580327538162	195.7449194968108	191.90835466905762	195.5750732421875	41389200	0.0	0.0
2025-07-30 00:00:00-04:00	195.42522371418744	197.42343657324804	194.51603320447785	196.35438537597656	32445400	0.0	0.0
2025-07-31 00:00:00-04:00	195.53512388567077	195.8148724632573	190.91924186518514	191.728515625	51329200	0.0	0.0
2025-08-01 00:00:00-04:00	188.86108179697592	190.65947636814528	187.65217158882444	188.96099853515625	34832200	0.0	0.0
2025-08-04 00:00:00-04:00	190.11995195242244	195.0955128481526	189.95010569222902	194.86570739746094	31547400	0.0	0.0
2025-08-05 00:00:00-04:00	194.5360207683401	197.68319994217242	193.71674617353807	194.4960479736328	31602300	0.0	0.0
2025-08-06 00:00:00-04:00	194.32618893507828	196.45429038129967	193.49692881868756	195.91476440429688	21562900	0.0	0.0
2025-08-07 00:00:00-04:00	196.88390160867925	197.36346840439734	194.15634544876863	196.34439086914062	26321800	0.0	0.0
2025-08-08 00:00:00-04:00	197.04376174071106	202.42894452614235	196.99380337261508	201.24000549316406	39161800	0.0	0.0
2025-08-11 00:00:00-04:00	200.76044484845534	201.29995560301907	198.8921207366326	200.8203887939453	25832400	0.0	0.0
2025-08-12 00:00:00-04:00	201.19005382143942	204.31726177746063	200.41075203769518	203.15829467773438	30397900	0.0	0.0
2025-08-13 00:00:00-04:00	203.94760013613634	204.3472366094903	197.33350521250262	201.779541015625	28342900	0.0	0.0
2025-08-14 00:00:00-04:00	201.31993610316366	204.2573113073674	201.05017311120625	202.75865173339844	25230400	0.0	0.0
2025-08-15 00:00:00-04:00	203.66784557245273	206.25552748751167	201.10013480886678	203.71778869628906	34931400	0.0	0.0
2025-08-18 00:00:00-04:00	204.01753247133055	205.08658368227987	202.30906899226142	203.3181610107422	18526600	0.0	0.0
2025-08-19 00:00:00-04:00	202.84857944432244	203.2582167438639	199.7813305987235	201.389892578125	24240200	0.0	0.0
2025-08-20 00:00:00-04:00	200.55061989251405	201.10013145192505	196.4243208994537	199.1418914794922	28955500	0.0	0.0
2025-08-21 00:00:00-04:00	199.57150268554688	202.29905887913935	199.25178132101763	199.57150268554688	19774600	0.0	0.0
2025-08-22 00:00:00-04:00	202.54883983863883	208.353645687597	201.12012497867053	205.9058380126953	42827000	0.0	0.0
2025-08-25 00:00:00-04:00	206.2455237198617	210.3318804204715	205.0965574752735	208.30369567871094	29928900	0.0	0.0
2025-08-26 00:00:00-04:00	207.32455950181813	207.66426725745978	205.5161793925774	206.95489501953125	28464100	0.0	0.0
2025-08-27 00:00:00-04:00	205.51617805576655	208.72331622375268	205.46621968804243	207.29458618164062	23022900	0.0	0.0
2025-08-28 00:00:00-04:00	207.0648053873533	212.0303655105851	206.71511204255788	211.4508819580078	32339300	0.0	0.0
2025-08-29 00:00:00-04:00	210.3218773757616	214.45817715575657	210.01215683893824	212.71974182128906	39728400	0.0	0.0
2025-09-02 00:00:00-04:00	208.25374472878948	211.4908397743193	206.01574085860813	211.16114807128906	47523000	0.0	0.0
2025-09-03 00:00:00-04:00	226.00786746880672	231.1033010071871	224.5891229524102	230.45388793945312	103336100	0.0	0.0
2025-09-04 00:00:00-04:00	229.4447813472723	232.16235200669	225.90795135774627	232.09242248535156	51684200	0.0	0.0
2025-09-05 00:00:00-04:00	231.9925075217388	235.54932393536487	231.69277254690593	234.79000854492188	46588900	0.0	0.0
2025-09-08 00:00:00-04:00	235.47000122070312	238.1300048828125	233.6699981689453	234.0399932861328	32474700	0.21	0.0
2025-09-09 00:00:00-04:00	234.1699981689453	240.47000122070312	233.22999572753906	239.6300048828125	38061000	0.0	0.0
2025-09-10 00:00:00-04:00	238.89999389648438	241.66000366210938	237.85000610351562	239.1699981689453	35141100	0.0	0.0
2025-09-11 00:00:00-04:00	239.8800048828125	242.25	236.25	240.3699951171875	30599300	0.0	0.0
2025-09-12 00:00:00-04:00	240.3699951171875	242.0800018310547	238.0	240.8000030517578	26771600	0.0	0.0
2025-09-15 00:00:00-04:00	244.66000366210938	252.41000366210938	244.66000366210938	251.61000061035156	58383800	0.0	0.0
2025-09-16 00:00:00-04:00	252.0800018310547	253.0399932861328	249.47000122070312	251.16000366210938	34109700	0.0	0.0
2025-09-17 00:00:00-04:00	251.22000122070312	251.60000610351562	246.27999877929688	249.52999877929688	34108000	0.0	0.0
2025-09-18 00:00:00-04:00	251.67999267578125	253.99000549316406	249.8000030517578	252.02999877929688	31239500	0.0	0.0
2025-09-19 00:00:00-04:00	253.25	256.0	251.80999755859375	254.72000122070312	55571400	0.0	0.0
2025-09-22 00:00:00-04:00	254.42999267578125	255.77999877929688	250.3000030517578	252.52999877929688	32290500	0.0	0.0
2025-09-23 00:00:00-04:00	253.0399932861328	254.36000061035156	250.47999572753906	251.66000366210938	26628000	0.0	0.0
2025-09-24 00:00:00-04:00	251.66000366210938	252.35000610351562	246.44000244140625	247.13999938964844	28201000	0.0	0.0
2025-09-25 00:00:00-04:00	244.39999389648438	246.49000549316406	240.74000549316406	245.7899932861328	31020400	0.0	0.0
2025-09-26 00:00:00-04:00	247.07000732421875	249.4199981689453	245.97000122070312	246.5399932861328	18503200	0.0	0.0
2025-09-29 00:00:00-04:00	247.85000610351562	251.14999389648438	242.77000427246094	244.0500030517578	32505800	0.0	0.0
2025-09-30 00:00:00-04:00	242.80999755859375	243.2899932861328	239.25	243.10000610351562	34724300	0.0	0.0
2025-10-01 00:00:00-04:00	240.75	246.3000030517578	238.61000061035156	244.89999389648438	31658200	0.0	0.0
2025-10-02 00:00:00-04:00	245.14999389648438	246.80999755859375	242.3000030517578	245.69000244140625	25483300	0.0	0.0
2025-10-03 00:00:00-04:00	244.49000549316406	246.3000030517578	241.66000366210938	245.35000610351562	30249600	0.0	0.0
2025-10-06 00:00:00-04:00	244.77999877929688	251.32000732421875	244.5800018310547	250.42999267578125	28894700	0.0	0.0
2025-10-07 00:00:00-04:00	248.27000427246094	250.44000244140625	245.52000427246094	245.75999450683594	23181300	0.0	0.0
2025-10-08 00:00:00-04:00	244.9600067138672	246.00999450683594	243.82000732421875	244.6199951171875	21307100	0.0	0.0
2025-10-09 00:00:00-04:00	244.47000122070312	244.75999450683594	239.14999389648438	241.52999877929688	27892100	0.0	0.0
2025-10-10 00:00:00-04:00	241.42999267578125	244.08999633789062	235.83999633789062	236.57000732421875	33180300	0.0	0.0
2025-10-13 00:00:00-04:00	240.2100067138672	244.5	239.7100067138672	244.14999389648438	24995000	0.0	0.0
2025-10-14 00:00:00-04:00	241.22999572753906	247.1199951171875	240.50999450683594	245.4499969482422	22111600	0.0	0.0
2025-10-15 00:00:00-04:00	247.25	252.11000061035156	245.99000549316406	251.02999877929688	27007700	0.0	0.0
2025-10-16 00:00:00-04:00	251.77000427246094	256.9599914550781	250.10000610351562	251.4600067138672	27997200	0.0	0.0
2025-10-17 00:00:00-04:00	250.75999450683594	254.22000122070312	247.80999755859375	253.3000030517578	29671600	0.0	0.0
2025-10-20 00:00:00-04:00	254.69000244140625	257.3299865722656	254.22999572753906	256.54998779296875	22350200	0.0	0.0
2025-10-21 00:00:00-04:00	254.74000549316406	254.8800048828125	244.14999389648438	250.4600067138672	47312100	0.0	0.0
2025-10-22 00:00:00-04:00	254.3699951171875	256.3599853515625	249.2899932861328	251.69000244140625	35029400	0.0	0.0
2025-10-23 00:00:00-04:00	252.97999572753906	255.0399932861328	251.85000610351562	253.0800018310547	19901400	0.0	0.0
2025-10-24 00:00:00-04:00	256.5799865722656	261.67999267578125	255.32000732421875	259.9200134277344	28655100	0.0	0.0
2025-10-27 00:00:00-04:00	264.82000732421875	270.1400146484375	264.2799987792969	269.2699890136719	35235200	0.0	0.0
2025-10-28 00:00:00-04:00	269.69000244140625	270.7300109863281	266.5	267.4700012207031	29738600	0.0	0.0
2025-10-29 00:00:00-04:00	267.75	275.3399963378906	267.6700134277344	274.57000732421875	43580300	0.0	0.0
2025-10-30 00:00:00-04:00	291.5899963378906	291.5899963378906	280.05999755859375	281.4800109863281	74876000	0.0	0.0
2025-10-31 00:00:00-04:00	283.2099914550781	286.0	277.0299987792969	281.19000244140625	39267900	0.0	0.0
2025-11-03 00:00:00-05:00	282.17999267578125	285.5299987792969	279.79998779296875	283.7200012207031	29786000	0.0	0.0
2025-11-04 00:00:00-05:00	276.75	281.2699890136719	276.260009765625	277.5400085449219	30078400	0.0	0.0
2025-11-05 00:00:00-05:00	278.8699951171875	286.4200134277344	277.3399963378906	284.30999755859375	31010300	0.0	0.0
2025-11-06 00:00:00-05:00	285.3299865722656	288.3500061035156	281.1400146484375	284.75	37173600	0.0	0.0
2025-11-07 00:00:00-05:00	283.2099914550781	283.7799987792969	275.19000244140625	278.8299865722656	34479600	0.0	0.0
2025-11-10 00:00:00-05:00	284.4200134277344	290.79998779296875	282.8599853515625	290.1000061035156	29557300	0.0	0.0
2025-11-11 00:00:00-05:00	287.75	291.9200134277344	287.32000732421875	291.30999755859375	19842100	0.0	0.0
2025-11-12 00:00:00-05:00	291.67999267578125	292.010009765625	283.69000244140625	286.7099914550781	24829900	0.0	0.0
2025-11-13 00:00:00-05:00	282.3399963378906	282.8399963378906	277.239990234375	278.57000732421875	29494000	0.0	0.0
2025-11-14 00:00:00-05:00	271.4100036621094	278.55999755859375	270.70001220703125	276.4100036621094	31647200	0.0	0.0
2025-11-17 00:00:00-05:00	285.7799987792969	293.95001220703125	283.57000732421875	285.0199890136719	52670200	0.0	0.0
2025-11-18 00:00:00-05:00	287.9200134277344	288.79998779296875	278.20001220703125	284.2799987792969	49158700	0.0	0.0
2025-11-19 00:00:00-05:00	287.1600036621094	303.80999755859375	286.6300048828125	292.80999755859375	67992000	0.0	0.0
